Name,Method,File,Student,Question,Result,Time,Index,Gold_Wrong,Total_Answered,Gender,Age,Education,Relationship,Department,Crowdsourcing_Knowledge,Crowdsourcing_Use
;019763143=0140?,Umati,6_12.png:norm,6,12,3,1301516955.21,1,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,7_12.png:norm,7,12,3,1301516969.3,2,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,4_12.png:norm,4,12,0,1301516970.82,3,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,8_12.png:norm,8,12,0,1301516979.34,4,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,5_12.png:norm,5,12,0,1301516989.23,5,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/9_1.png:gold,9,1,4,1301517008.55,6,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/1_1.png:norm,1,1,0,1301517012.39,7,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/4_1.png:norm,4,1,0,1301517033.85,8,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/6_1.png:norm,6,1,0,1301517049.46,9,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/3_1.png:norm,3,1,0,1301517052.77,10,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/8_1.png:norm,8,1,3,1301517069.73,11,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/7_1.png:norm,7,1,4,1301517076.11,12,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/2_1.png:norm,2,1,4,1301517083.75,13,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/5_1.png:norm,5,1,0,1301517092.04,14,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/9_9.png:gold,9,9,4,1301517098.83,15,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/5_9.png:norm,5,9,0,1301517101.37,16,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/4_9.png:norm,4,9,0,1301517105.18,17,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/6_9.png:norm,6,9,4,1301517107.66,18,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/3_9.png:norm,3,9,4,1301517110.43,19,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/7_9.png:norm,7,9,0,1301517112.86,20,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/8_9.png:norm,8,9,0,1301517116.64,21,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/2_9.png:norm,2,9,3,1301517123.7,22,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019763143=0140?,Umati,/1_9.png:norm,1,9,2,1301517128.3,23,1,24,Male,25-39,Masters,Graduate Student,CS,Yes,Completed tasks
;019417554=0140?,Umati,9_11.png:gold,9,11,0,1301298007.11,0,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,5_11.png:norm,5,11,2,1301298013.49,1,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,8_11.png:norm,8,11,2,1301298022.29,2,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,7_11.png:norm,7,11,1,1301298031.75,3,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,4_11.png:norm,4,11,0,1301298036.9,4,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/9_1.png:gold,9,1,4,1301298107.43,5,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/7_1.png:norm,7,1,2,1301298123.39,6,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/6_1.png:norm,6,1,0,1301298150.7,7,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/8_1.png:norm,8,1,2,1301298154.69,8,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/1_1.png:norm,1,1,0,1301298159.66,9,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/5_1.png:norm,5,1,0,1301298177.29,10,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/4_1.png:norm,4,1,1,1301298182.85,11,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/3_1.png:norm,3,1,0,1301298187.74,12,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/2_1.png:norm,2,1,3,1301298203.08,13,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,9_12.png:gold,9,12,4,1301298233.84,14,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,8_12.png:norm,8,12,0,1301298238.52,15,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,4_12.png:norm,4,12,0,1301298252.43,16,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,5_12.png:norm,5,12,0,1301298260.55,17,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,6_12.png:norm,6,12,3,1301298266.12,18,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,7_12.png:norm,7,12,3,1301298288.36,19,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/9_6.png:gold,9,6,4,1301298293.52,20,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/6_6.png:norm,6,6,4,1301298295.28,21,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/1_6.png:norm,1,6,4,1301298305.64,22,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/2_6.png:norm,2,6,0,1301298308.5,23,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/3_6.png:norm,3,6,4,1301298310.55,24,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;019417554=0140?,Umati,/5_6.png:norm,5,6,0,1301298312.12,25,1,26,Male,18-20,High School,Undergraduate Student,CS,No,No
;022191262=0140?,Umati,9_13.png:gold,9,13,4,1301431998.12,0,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,6_13.png:norm,6,13,1,1301432054.07,1,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,7_13.png:norm,7,13,2,1301432088.05,2,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,5_13.png:norm,5,13,0,1301432117.78,3,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,4_13.png:norm,4,13,0,1301432125.78,4,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,8_13.png:norm,8,13,2,1301432156.34,5,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/9_8.png:gold,9,8,4,1301432189.61,6,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/3_8.png:norm,3,8,4,1301432236.83,7,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/4_8.png:norm,4,8,0,1301432252.48,8,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/5_8.png:norm,5,8,0,1301432258.78,9,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/6_8.png:norm,6,8,2,1301432276.43,10,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/7_8.png:norm,7,8,0,1301432279.36,11,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/1_8.png:norm,1,8,0,1301432281.76,12,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/2_8.png:norm,2,8,4,1301432290.78,13,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/8_8.png:norm,8,8,3,1301432313.6,14,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/9_3.png:gold,9,3,4,1301567341.51,15,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/3_3.png:norm,3,3,1,1301567352.8,16,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/8_3.png:norm,8,3,0,1301567361.86,17,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/4_3.png:norm,4,3,1,1301567379.01,18,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/6_3.png:norm,6,3,4,1301567387.69,19,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/5_3.png:norm,5,3,4,1301567397.93,20,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/7_3.png:norm,7,3,2,1301567422.31,21,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/2_3.png:norm,2,3,1,1301567433.41,22,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/1_3.png:norm,1,3,2,1301567443.39,23,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,9_10.png:gold,9,10,4,1301567463.92,24,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,8_10.png:norm,8,10,0,1301567469.83,25,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,4_10.png:norm,4,10,4,1301567474.16,26,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,7_10.png:norm,7,10,0,1301567492.62,27,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,5_10.png:norm,5,10,0,1301567500.23,28,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,6_10.png:norm,6,10,4,1301567503.56,29,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/9_9.png:gold,9,9,4,1301567510.34,30,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/4_9.png:norm,4,9,0,1301567516.51,31,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/7_9.png:norm,7,9,0,1301567519.19,32,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/5_9.png:norm,5,9,0,1301567522.62,33,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/2_9.png:norm,2,9,4,1301567529.61,34,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/1_9.png:norm,1,9,4,1301567538.04,35,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/6_9.png:norm,6,9,4,1301567540.76,36,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/8_9.png:norm,8,9,0,1301567550.57,37,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/3_9.png:norm,3,9,4,1301567557.01,38,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/9_6.png:gold,9,6,4,1301567562.12,39,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/4_6.png:norm,4,6,4,1301567567.62,40,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/1_6.png:norm,1,6,4,1301567572.26,41,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/6_6.png:norm,6,6,4,1301567575.82,42,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/3_6.png:norm,3,6,4,1301567578.94,43,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/7_6.png:norm,7,6,4,1301567582.75,44,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/2_6.png:norm,2,6,0,1301567584.88,45,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/5_6.png:norm,5,6,0,1301567586.66,46,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/8_6.png:norm,8,6,4,1301567590.91,47,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/9_7.png:gold,9,7,4,1301567681.15,48,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/4_7.png:norm,4,7,0,1301567684.34,49,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/5_7.png:norm,5,7,4,1301567687.63,50,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/1_7.png:norm,1,7,4,1301567691.02,51,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/2_7.png:norm,2,7,4,1301567694.14,52,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/3_7.png:norm,3,7,4,1301567697.2,53,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;022191262=0140?,Umati,/6_7.png:norm,6,7,4,1301567699.24,54,0,55,Male,21-24,High School,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,9_13.png:gold,9,13,3,1301249970.21,0,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,4_13.png:norm,4,13,0,1301249984.35,1,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,6_13.png:norm,6,13,4,1301249994.86,2,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,7_13.png:norm,7,13,4,1301250043.74,3,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,5_13.png:norm,5,13,3,1301250048.86,4,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,8_13.png:norm,8,13,4,1301250052.79,5,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/9_2.png:gold,9,2,4,1301250096.3,6,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/6_2.png:norm,6,2,2,1301250099.93,7,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/4_2.png:norm,4,2,4,1301250104.97,8,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/7_2.png:norm,7,2,0,1301250107.59,9,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/5_2.png:norm,5,2,4,1301250113.04,10,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/3_2.png:norm,3,2,4,1301250116.47,11,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/1_2.png:norm,1,2,4,1301250119.17,12,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/2_2.png:norm,2,2,4,1301250123.36,13,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/8_2.png:norm,8,2,4,1301250128.84,14,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/9_9.png:gold,9,9,4,1301250134.46,15,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/5_9.png:norm,5,9,0,1301250137.88,16,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/7_9.png:norm,7,9,0,1301250142.83,17,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/4_9.png:norm,4,9,0,1301250151.75,18,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/2_9.png:norm,2,9,4,1301250154.78,19,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/1_9.png:norm,1,9,4,1301250161.34,20,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/8_9.png:norm,8,9,0,1301250164.95,21,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/6_9.png:norm,6,9,4,1301250167.82,22,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/3_9.png:norm,3,9,4,1301250171.6,23,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,9_14.png:gold,9,14,10,1301250189.12,24,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/9_6.png:gold,9,6,4,1301296990.19,25,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/8_6.png:norm,8,6,4,1301296992.48,26,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/6_6.png:norm,6,6,4,1301296994.62,27,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/2_6.png:norm,2,6,0,1301296996.88,28,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/3_6.png:norm,3,6,4,1301297001.16,29,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/4_6.png:norm,4,6,2,1301297011.13,30,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/7_6.png:norm,7,6,4,1301297015.9,31,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/1_6.png:norm,1,6,4,1301297021.36,32,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/5_6.png:norm,5,6,0,1301297023.89,33,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,2_14.png:norm,2,14,0,1301297028.78,34,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,8_14.png:norm,8,14,0,1301297031.4,35,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,7_14.png:norm,7,14,8,1301297036.72,36,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,5_14.png:norm,5,14,0,1301297046.2,37,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,3_14.png:norm,3,14,10,1301297051.37,38,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,6_14.png:norm,6,14,0,1301297052.61,39,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,1_14.png:norm,1,14,0,1301297054.11,40,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,9_10.png:gold,9,10,4,1301297060.2,41,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,6_10.png:norm,6,10,4,1301297063.74,42,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,4_10.png:norm,4,10,4,1301297066.92,43,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,5_10.png:norm,5,10,4,1301297069.43,44,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,8_10.png:norm,8,10,0,1301297072.95,45,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,7_10.png:norm,7,10,0,1301297079.45,46,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020065566=0140?,Umati,/9_4.png:gold,9,4,0,1301297087.48,47,2,49,Female,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;019406080=0140?,Umati,/9_6.png:gold,9,6,4,1301573280.61,0,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/3_6.png:norm,3,6,4,1301573284.98,1,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/8_6.png:norm,8,6,4,1301573286.77,2,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/6_6.png:norm,6,6,4,1301573291.96,3,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/1_6.png:norm,1,6,0,1301573299.05,4,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/7_6.png:norm,7,6,0,1301573302.98,5,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/2_6.png:norm,2,6,0,1301573311.82,6,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/4_6.png:norm,4,6,0,1301573323.36,7,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/5_6.png:norm,5,6,0,1301573325.65,8,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/9_5.png:gold,9,5,4,1301582229.78,9,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/4_5.png:norm,4,5,4,1301582234.54,10,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/5_5.png:norm,5,5,3,1301582251.49,11,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/3_5.png:norm,3,5,4,1301582256.27,12,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/1_5.png:norm,1,5,0,1301582272.01,13,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/2_5.png:norm,2,5,4,1301582276.6,14,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;019406080=0140?,Umati,/8_5.png:norm,8,5,4,1301582280.39,15,0,16,Male,21-24,High School,Undergraduate Student,CS,No,No
;020358335=0140?,Umati,/9_5.png:gold,9,5,4,1301440316.27,0,0,16,Male,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,No
;020358335=0140?,Umati,/7_5.png:norm,7,5,0,1301440317.9,1,0,16,Male,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,No
;020358335=0140?,Umati,/3_5.png:norm,3,5,4,1301440339.76,2,0,16,Male,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,No
;020358335=0140?,Umati,/8_5.png:norm,8,5,4,1301440360.96,3,0,16,Male,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,No
;020358335=0140?,Umati,/1_5.png:norm,1,5,1,1301440384.02,4,0,16,Male,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,No
;020358335=0140?,Umati,/2_5.png:norm,2,5,4,1301440388.61,5,0,16,Male,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,No
;020358335=0140?,Umati,/6_5.png:norm,6,5,0,1301440394.36,6,0,16,Male,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,No
